OrderID,OrderDate,CustomerID,Region,Category,SubCategory,Quantity,UnitPrice,Discount,Sales,Profit
311,2023-05-15,1213,Central,Furniture,Sofa,1,2562.12,0.1,2305.908,423.88
312,2023-07-14,3527,East,Furniture,Sofa,8,4843.17,0.1,34870.824,3711.05
313,2024-02-05,3071,West,Furniture,Sofa,8,2332.91,0.15,15863.787999999999,3292.91
314,2024-10-01,1337,South,Clothing,Men,7,87.45,0.2,489.72,45.84
315,2023-02-02,4231,West,Electronics,Accessories,8,428.62,0.2,2743.168,420.72
316,2024-11-18,2852,East,Furniture,Chair,7,521.43,0.05,3467.5094999999997,413.5
317,2024-04-04,2321,West,Clothing,Kids,9,3007.83,0.0,27070.47,3658.36
318,2024-04-14,4073,North,Grocery,Household,1,4861.81,0.15,4132.538500000001,535.72
319,2024-01-10,3400,North,Grocery,Food,9,571.97,0.2,4118.184,291.27
320,2023-01-22,1841,South,Furniture,Sofa,5,2346.51,0.2,9386.04,1058.13
321,2024-10-31,3892,West,Grocery,Food,2,4949.98,0.15,8414.965999999999,1988.1
322,2023-02-07,4805,East,Electronics,Mobile,1,3047.94,0.15,2590.749,549.95
323,2023-08-18,4232,West,Clothing,Women,7,1364.43,0.15,8118.3585,1119.9
324,2023-12-31,1888,Central,Grocery,Food,6,4349.81,0.15,22184.031,1222.38
325,2024-07-16,2885,South,Electronics,Accessories,5,2128.48,0.0,10642.4,2404.92
326,2024-03-13,4213,East,Clothing,Men,2,831.06,0.15,1412.802,98.43
327,2023-10-10,3733,East,Grocery,Food,8,4154.63,0.05,31575.188,5314.41
328,2023-01-27,4511,South,Furniture,Chair,8,2062.1,0.2,13197.44,1789.5
329,2023-08-14,1663,South,Furniture,Chair,5,1448.33,0.0,7241.65,803.56
330,2023-10-04,4511,North,Grocery,Beverages,7,4025.12,0.05,26767.048,2631.53
331,2024-08-31,4724,South,Furniture,Sofa,3,2517.29,0.1,6796.683,594.74
332,2023-10-11,1039,North,Furniture,Chair,4,172.49,0.0,689.96,89.34
333,2024-04-25,2521,West,Electronics,Mobile,3,1383.94,0.05,3944.2289999999994,419.64
334,2024-03-28,4461,South,Clothing,Women,9,1242.27,0.05,10621.4085,890.5
335,2024-10-20,4424,North,Furniture,Table,6,2802.43,0.05,15973.850999999997,2037.19
336,2024-05-30,2692,East,Grocery,Food,8,871.65,0.05,6624.54,1212.0
337,2024-06-30,2509,Central,Furniture,Sofa,7,941.2,0.05,6258.9800000000005,967.24
338,2023-07-11,3917,East,Electronics,Laptop,4,4217.27,0.1,15182.172000000002,998.44
339,2023-02-18,2228,East,Electronics,Mobile,9,1962.59,0.15,15013.813499999998,1331.56
340,2024-05-26,3090,West,Furniture,Table,8,4319.17,0.0,34553.36,2140.29
341,2023-01-17,1205,South,Grocery,Food,6,4229.76,0.0,25378.56,4462.14
342,2023-06-21,3754,West,Grocery,Food,8,3635.46,0.2,23266.944000000003,1257.8
343,2023-08-08,1221,South,Electronics,Mobile,7,1761.35,0.1,11096.505,2403.2
344,2023-06-07,1217,Central,Grocery,Food,6,749.97,0.15,3824.8469999999998,236.99
345,2024-04-21,4439,East,Electronics,Accessories,8,860.55,0.15,5851.74,352.86
346,2023-02-15,1535,North,Grocery,Household,1,88.86,0.2,71.08800000000001,14.25
347,2024-01-08,4692,North,Furniture,Chair,9,2738.6,0.2,19717.92,4419.42
348,2024-06-01,4350,Central,Furniture,Chair,5,2040.91,0.05,9694.3225,1073.77
349,2023-04-09,1307,East,Furniture,Chair,1,1199.19,0.05,1139.2305,280.17
350,2023-02-06,3987,North,Furniture,Chair,8,2048.59,0.0,16388.72,922.61
351,2023-10-07,3012,East,Clothing,Women,8,4680.83,0.1,33701.976,3695.71
352,2023-12-15,3858,South,Grocery,Food,6,1465.32,0.1,7912.728,968.61
353,2024-05-11,1077,North,Clothing,Men,4,3836.21,0.0,15344.84,2683.64
354,2023-10-29,3353,North,Grocery,Household,7,4156.14,0.0,29092.980000000003,2206.05
355,2023-06-30,1463,East,Clothing,Men,4,4367.41,0.05,16596.158,3451.16
356,2024-08-29,1258,North,Electronics,Mobile,8,83.28,0.1,599.616,87.02
357,2023-04-09,1451,West,Electronics,Laptop,5,1244.61,0.1,5600.745,968.26
358,2024-11-30,4855,Central,Grocery,Beverages,5,682.17,0.05,3240.3075,599.09
359,2023-04-26,4296,West,Electronics,Laptop,3,2973.8,0.05,8475.330000000002,544.52
360,2023-07-10,2669,North,Grocery,Beverages,1,2839.92,0.2,2271.936,434.44
361,2023-09-10,3018,North,Grocery,Household,9,1028.2,0.0,9253.800000000001,915.29
362,2023-06-10,2591,West,Clothing,Women,4,4198.1,0.2,13433.920000000002,2170.34
363,2023-09-13,4940,East,Grocery,Food,7,1561.19,0.05,10381.913499999999,1544.11
364,2023-11-19,3762,Central,Electronics,Mobile,1,1575.19,0.0,1575.19,203.73
365,2023-05-08,1327,East,Clothing,Kids,5,1002.93,0.15,4262.452499999999,477.54
366,2023-01-18,3433,South,Clothing,Women,3,3652.88,0.1,9862.776,1391.35
367,2024-07-19,2811,East,Clothing,Kids,6,2503.15,0.2,12015.120000000003,2146.33
368,2024-07-23,2927,West,Clothing,Women,1,957.58,0.2,766.0640000000001,84.52
369,2023-11-19,2265,West,Electronics,Mobile,4,3664.51,0.1,13192.236,857.27
370,2024-11-16,4024,West,Furniture,Chair,5,1945.5,0.0,9727.5,1442.11
371,2024-09-17,2867,West,Electronics,Mobile,8,1716.37,0.0,13730.96,3125.17
372,2023-10-15,4914,Central,Grocery,Food,3,1136.42,0.05,3238.797,534.96
373,2024-10-24,1313,Central,Electronics,Mobile,6,4868.1,0.2,23366.880000000005,4905.22
374,2024-09-30,2210,West,Grocery,Food,3,1218.83,0.0,3656.49,386.94
375,2023-06-04,3241,East,Furniture,Chair,9,1548.34,0.1,12541.554,3072.56
376,2024-05-04,2946,South,Clothing,Kids,2,708.63,0.0,1417.26,241.55
377,2024-01-21,3283,Central,Electronics,Mobile,8,2795.25,0.05,21243.899999999998,2691.05
378,2023-04-14,4913,East,Clothing,Women,4,56.29,0.0,225.16,23.61
379,2024-01-28,1750,South,Clothing,Women,3,2062.42,0.15,5259.171,1024.5
380,2023-09-03,3631,East,Clothing,Kids,7,4995.72,0.15,29724.534,5974.31
381,2023-06-25,2889,Central,Electronics,Laptop,2,4246.88,0.1,7644.384,1673.32
382,2023-02-08,1832,Central,Furniture,Sofa,1,2243.21,0.1,2018.8890000000001,395.59
383,2024-04-21,4998,West,Electronics,Laptop,2,3678.28,0.1,6620.904,1026.88
384,2024-11-12,3104,Central,Furniture,Chair,4,460.89,0.1,1659.204,92.6
385,2024-06-21,2443,Central,Furniture,Chair,9,186.54,0.1,1510.974,257.73
386,2024-02-12,3387,North,Grocery,Beverages,9,87.56,0.15,669.834,138.97
387,2024-06-08,3116,Central,Furniture,Chair,8,1922.2,0.1,13839.84,1587.22
388,2024-05-20,1235,West,Grocery,Household,8,4259.55,0.0,34076.4,1909.46
389,2023-02-05,2495,West,Electronics,Accessories,4,4601.54,0.05,17485.852,2103.3
390,2024-11-15,4821,West,Clothing,Men,6,4090.89,0.15,20863.539,4370.82
391,2023-01-20,2688,South,Furniture,Table,9,2851.25,0.1,23095.125,3032.46
392,2023-11-17,2072,West,Clothing,Men,8,3700.77,0.0,29606.16,6814.98
393,2024-05-26,4666,Central,Furniture,Sofa,7,4942.45,0.1,31137.435,3181.38
394,2024-02-04,3410,North,Grocery,Beverages,4,790.71,0.1,2846.556,429.68
395,2024-10-15,3687,Central,Electronics,Mobile,3,104.88,0.2,251.712,59.48
396,2024-04-15,4430,South,Grocery,Household,7,2266.84,0.15,13487.698,1901.31
397,2023-05-23,1377,East,Grocery,Beverages,8,3972.09,0.1,28599.048000000003,6415.68
398,2023-04-02,3528,North,Grocery,Household,3,4650.04,0.15,11857.601999999999,1580.9
399,2023-12-20,2232,South,Electronics,Accessories,2,4803.6,0.05,9126.84,1273.11
400,2024-12-27,2316,Central,Electronics,Laptop,2,2848.57,0.0,5697.14,848.67
401,2023-02-20,2990,Central,Clothing,Women,6,834.39,0.1,4505.706,993.3
402,2024-10-26,2538,West,Electronics,Mobile,4,3052.28,0.1,10988.208,704.46
403,2024-11-28,1323,North,Grocery,Beverages,7,4602.31,0.0,32216.170000000002,1693.29
404,2024-07-28,3524,West,Grocery,Beverages,8,4401.9,0.1,31693.679999999997,2202.61
405,2023-07-09,2589,East,Electronics,Mobile,7,2494.48,0.15,14842.156,1991.27
406,2023-05-05,1159,South,Clothing,Women,8,2842.34,0.05,21601.784,3644.53
407,2023-05-30,4996,South,Grocery,Food,8,2511.85,0.15,17080.579999999998,3407.11
408,2023-11-10,3870,East,Furniture,Table,6,4222.94,0.15,21536.994,4797.02
409,2024-07-23,1750,East,Clothing,Women,3,3286.86,0.15,8381.493,447.07
410,2023-12-08,2112,West,Grocery,Household,6,3140.63,0.2,15075.024,2754.48
411,2023-11-01,1089,East,Furniture,Table,1,2989.0,0.0,2989.0,571.45
412,2024-11-22,2731,East,Grocery,Food,5,2620.74,0.15,11138.144999999999,2394.42
413,2024-11-12,4461,North,Grocery,Food,8,2462.73,0.1,17731.656,2820.6
414,2023-02-23,1855,North,Electronics,Mobile,2,1529.95,0.1,2753.9100000000003,285.97
415,2024-03-19,2510,South,Furniture,Chair,8,1320.64,0.0,10565.12,602.57
416,2024-09-04,4989,North,Grocery,Household,4,2694.52,0.1,9700.272,1667.41
417,2023-09-21,2823,South,Electronics,Mobile,6,2941.54,0.0,17649.239999999998,1393.21
418,2023-02-22,3802,Central,Electronics,Mobile,7,1159.85,0.15,6901.107499999999,564.68
419,2024-07-25,1428,South,Grocery,Household,4,2228.61,0.05,8468.718,484.72
420,2024-09-11,3904,North,Electronics,Laptop,8,3554.72,0.05,27015.871999999996,1899.65
421,2023-01-05,2880,South,Clothing,Women,2,2926.83,0.1,5268.294,504.25
422,2023-04-13,2243,Central,Clothing,Kids,8,4520.51,0.15,30739.468,5167.28
423,2023-07-15,1051,East,Clothing,Kids,1,2106.71,0.05,2001.3745,340.02
424,2023-12-16,1720,Central,Grocery,Food,1,4325.93,0.15,3677.0405,568.73
425,2023-02-16,2431,North,Clothing,Kids,4,2861.85,0.15,9730.289999999999,1540.64
426,2024-10-17,2157,Central,Grocery,Household,4,3544.77,0.15,12052.217999999999,2987.05
427,2023-09-26,3552,Central,Clothing,Kids,6,3152.65,0.2,15132.720000000001,1051.72
428,2024-01-05,2708,South,Electronics,Laptop,8,1025.43,0.1,7383.0960000000005,460.51
429,2024-09-27,2811,Central,Electronics,Accessories,9,243.38,0.0,2190.42,421.97
430,2023-04-16,3118,North,Electronics,Mobile,5,1038.99,0.15,4415.7074999999995,560.36
431,2024-10-31,1237,West,Electronics,Mobile,2,1167.18,0.2,1867.4880000000003,232.0
432,2024-10-20,4684,Central,Grocery,Beverages,5,334.46,0.05,1588.685,292.5
433,2024-10-18,2979,North,Furniture,Chair,4,4665.6,0.0,18662.4,1707.33
434,2023-04-30,4656,North,Clothing,Men,8,1141.21,0.15,7760.228,1533.29
435,2024-08-26,2422,East,Furniture,Chair,4,900.74,0.15,3062.516,562.17
436,2023-02-27,1257,East,Grocery,Food,5,2400.25,0.1,10801.125,2392.34
437,2023-12-12,1852,South,Furniture,Sofa,9,3901.2,0.15,29844.179999999997,2564.9
438,2024-04-18,3778,South,Furniture,Table,2,2217.68,0.15,3770.0559999999996,573.48
439,2023-04-27,1854,West,Clothing,Men,6,4657.35,0.15,23752.485,4562.19
440,2023-05-07,3870,Central,Grocery,Household,6,3695.64,0.05,21065.147999999997,5090.52
441,2024-01-28,4172,South,Electronics,Mobile,6,2460.13,0.0,14760.78,1816.19
442,2024-10-02,4518,West,Electronics,Mobile,5,1078.44,0.05,5122.59,720.24
443,2023-02-27,4108,South,Furniture,Table,5,1315.83,0.05,6250.192499999999,767.69
444,2024-09-25,3094,East,Electronics,Accessories,2,2165.89,0.1,3898.602,887.92
445,2024-05-27,2806,South,Grocery,Household,7,2780.16,0.15,16541.951999999997,1777.19
446,2023-04-06,2849,South,Clothing,Men,6,2689.77,0.15,13717.827,2994.04
447,2024-09-29,4574,West,Grocery,Household,1,4707.87,0.0,4707.87,838.88
448,2023-04-28,1925,East,Electronics,Laptop,6,480.35,0.2,2305.6800000000003,278.27
449,2024-07-13,4264,West,Electronics,Accessories,8,4358.67,0.2,27895.488,3739.68
450,2024-08-23,2221,Central,Clothing,Men,9,4843.43,0.0,43590.87,6316.98
451,2024-05-02,2597,Central,Grocery,Food,6,3690.16,0.05,21033.911999999997,5102.3
452,2023-08-25,2760,South,Furniture,Chair,9,859.61,0.0,7736.49,1548.83
453,2023-09-29,1215,West,Furniture,Table,5,884.66,0.05,4202.135,271.97
454,2023-07-08,3230,South,Grocery,Household,3,4073.6,0.05,11609.759999999998,2646.72
455,2024-12-04,2234,East,Grocery,Beverages,7,1105.24,0.15,6576.178,1258.69
456,2024-03-22,1112,Central,Grocery,Food,6,2125.87,0.2,10204.176,762.74
457,2024-08-03,4235,South,Clothing,Men,4,4450.65,0.2,14242.08,2168.71
458,2023-09-04,4467,West,Furniture,Table,2,2750.15,0.1,4950.27,942.15
459,2023-03-17,4442,West,Furniture,Sofa,2,2961.73,0.1,5331.1140000000005,750.37
460,2023-06-03,3940,West,Furniture,Table,3,1875.52,0.15,4782.575999999999,446.73
461,2024-10-17,4553,South,Furniture,Table,3,3836.31,0.15,9782.5905,1756.25
462,2024-03-10,4026,North,Clothing,Men,3,3716.98,0.2,8920.752,1362.6
463,2023-03-27,2880,East,Furniture,Chair,7,4793.61,0.2,26844.216,4200.31
464,2024-11-27,1458,West,Grocery,Food,2,4249.16,0.0,8498.32,1944.79
465,2023-10-12,2462,West,Furniture,Sofa,6,1491.51,0.0,8949.06,1779.26
466,2023-08-08,2406,North,Clothing,Men,3,2778.84,0.15,7086.042,724.19
467,2023-03-10,3292,East,Electronics,Laptop,6,1198.1,0.05,6829.169999999999,1095.01
468,2023-02-16,3887,North,Clothing,Kids,3,1192.1,0.05,3397.4849999999997,550.84
469,2023-04-04,3618,East,Furniture,Table,7,2375.17,0.05,15794.880500000001,2570.92
470,2024-03-28,3490,East,Clothing,Kids,2,572.88,0.05,1088.472,99.64
471,2023-07-23,4732,East,Clothing,Men,3,2549.22,0.05,7265.276999999999,703.37
472,2023-08-06,2816,West,Clothing,Kids,4,4890.94,0.15,16629.196,3514.15
473,2024-04-18,1273,North,Clothing,Men,7,4218.86,0.2,23625.615999999998,5497.05
474,2024-03-07,1543,Central,Grocery,Food,2,4672.07,0.15,7942.518999999999,1732.44
475,2023-12-07,2349,North,Electronics,Accessories,3,816.55,0.05,2327.1674999999996,576.26
476,2024-07-04,3662,North,Clothing,Men,2,1191.69,0.05,2264.211,506.02
477,2024-09-03,4922,North,Furniture,Chair,3,2954.38,0.2,7090.512,1364.96
478,2023-10-16,4559,West,Grocery,Food,2,3116.23,0.15,5297.590999999999,1067.49
479,2023-09-11,1810,West,Electronics,Accessories,7,238.68,0.2,1336.6080000000002,260.99
480,2023-12-23,4329,North,Grocery,Household,8,1299.49,0.15,8836.532,1428.61
481,2023-01-23,2022,Central,Clothing,Women,1,4239.29,0.2,3391.4320000000002,460.19
482,2024-06-05,4349,Central,Furniture,Chair,3,867.48,0.15,2212.074,298.79
483,2023-04-10,1525,West,Furniture,Chair,3,2316.09,0.0,6948.27,1513.46
484,2023-06-29,3219,East,Grocery,Household,4,2873.73,0.0,11494.92,1071.5
485,2023-08-11,2857,Central,Furniture,Sofa,7,3301.29,0.1,20798.127,4454.2
486,2024-10-20,3377,West,Furniture,Sofa,8,2483.92,0.15,16890.656,2088.75
487,2024-03-17,3644,West,Electronics,Mobile,9,1916.27,0.0,17246.43,2704.12
488,2024-08-30,1039,South,Furniture,Sofa,4,4608.21,0.1,16589.556,4092.16
489,2023-11-21,2796,North,Furniture,Chair,8,4283.1,0.05,32551.56,3027.82
490,2024-05-30,2019,Central,Grocery,Household,5,4790.3,0.0,23951.5,5684.54
491,2023-01-16,4818,South,Grocery,Household,9,1489.15,0.15,11391.9975,1551.19
492,2023-12-02,4578,South,Grocery,Household,4,4020.95,0.15,13671.23,2415.13
493,2023-09-15,3640,East,Furniture,Sofa,8,4504.25,0.1,32430.600000000002,5096.07
494,2024-05-11,1718,West,Grocery,Household,8,260.62,0.2,1667.968,287.79
495,2023-06-09,3023,South,Furniture,Chair,9,3775.26,0.1,30579.606000000003,2862.46
496,2024-04-19,1023,South,Electronics,Laptop,1,1403.42,0.05,1333.249,218.97
497,2024-10-25,1452,North,Clothing,Kids,3,3198.89,0.15,8157.1695,1239.04
498,2024-11-20,2128,North,Clothing,Women,8,3129.87,0.1,22535.064,2266.75
499,2024-11-05,1318,Central,Clothing,Men,7,2197.61,0.05,14614.1065,2143.54
500,2024-01-15,4633,North,Grocery,Beverages,3,3409.93,0.0,10229.789999999999,2143.83
501,2024-06-28,1331,South,Electronics,Accessories,5,1914.24,0.2,7656.960000000001,825.33
502,2024-11-21,2345,East,Clothing,Kids,6,1456.27,0.1,7863.857999999999,1097.76
503,2024-03-02,4181,Central,Furniture,Sofa,5,2353.65,0.15,10003.012499999999,880.41
504,2024-09-04,4388,South,Electronics,Mobile,7,3622.23,0.0,25355.61,4392.02
505,2023-09-25,1067,West,Grocery,Household,5,152.25,0.05,723.1875,75.1
506,2024-07-30,1186,Central,Clothing,Kids,6,3952.01,0.0,23712.06,5209.47
507,2024-02-21,3870,East,Clothing,Kids,1,2641.2,0.2,2112.96,229.19
508,2023-06-17,1503,East,Clothing,Women,6,2739.38,0.2,13149.024,2206.3
509,2023-02-12,3761,South,Electronics,Mobile,3,3870.29,0.0,11610.869999999999,2415.59
510,2024-07-09,3406,South,Electronics,Mobile,9,1375.7,0.2,9905.04,2124.8
511,2023-10-12,3551,North,Furniture,Sofa,6,3086.9,0.2,14817.120000000003,1103.52
512,2024-02-01,1748,North,Electronics,Mobile,6,2264.38,0.05,12906.966,1020.34
513,2023-01-12,4654,South,Electronics,Laptop,8,1298.31,0.1,9347.832,665.95
514,2024-08-29,1878,Central,Furniture,Sofa,4,4697.07,0.2,15030.624,3284.81
515,2023-10-29,1826,West,Clothing,Men,7,764.16,0.1,4814.208,253.92
516,2023-09-10,1143,East,Clothing,Kids,2,3846.31,0.2,6154.0960000000005,1206.7
517,2024-05-13,4777,West,Electronics,Laptop,9,2620.29,0.05,22403.4795,4262.16
518,2023-02-04,1352,Central,Furniture,Chair,7,1657.63,0.1,10443.069,1379.23
519,2024-12-27,4546,South,Clothing,Men,1,1881.63,0.05,1787.5485,248.88
520,2023-03-31,1650,Central,Grocery,Food,3,4055.29,0.1,10949.283,1970.59
521,2024-08-27,4699,West,Grocery,Beverages,3,2569.15,0.2,6165.960000000001,759.17
522,2024-08-24,3273,West,Furniture,Sofa,7,2429.91,0.05,16158.901499999998,2265.67
523,2024-02-22,4627,East,Furniture,Sofa,2,3771.66,0.0,7543.32,1339.1
524,2023-04-25,3111,West,Electronics,Laptop,7,2064.51,0.15,12283.8345,2374.73
525,2024-09-08,4545,North,Grocery,Beverages,9,1126.18,0.2,8108.496000000001,607.76
526,2023-07-15,2704,East,Clothing,Men,7,2427.52,0.15,14443.743999999999,2881.61
527,2024-05-15,4333,East,Furniture,Sofa,5,3292.52,0.0,16462.6,1354.37
528,2024-09-17,4927,East,Grocery,Beverages,8,2678.89,0.15,18216.451999999997,1282.6
529,2024-05-07,4668,West,Clothing,Women,1,3823.15,0.05,3631.9925,451.54
530,2023-03-16,4721,South,Grocery,Beverages,1,1052.55,0.15,894.6674999999999,139.81
531,2024-02-17,4419,Central,Clothing,Kids,3,3988.58,0.0,11965.74,2600.33
532,2024-01-11,2338,North,Grocery,Food,7,1514.25,0.0,10599.75,1970.61
533,2024-02-24,3677,Central,Clothing,Women,6,1809.26,0.05,10312.782,2129.38
534,2024-12-29,2134,North,Clothing,Men,9,584.24,0.05,4995.2519999999995,1032.57
535,2023-10-04,1186,West,Furniture,Sofa,7,1621.41,0.2,9079.896,2060.43
536,2024-11-06,1342,Central,Clothing,Kids,8,2383.32,0.2,15253.248000000001,1808.48
537,2024-01-29,2506,West,Furniture,Table,5,4644.43,0.05,22061.0425,2698.21
538,2024-04-01,1969,Central,Grocery,Food,5,125.51,0.0,627.5500000000001,63.86
539,2023-07-11,2492,Central,Electronics,Laptop,8,1981.23,0.1,14264.856,936.85
540,2024-11-19,4449,Central,Electronics,Mobile,1,1936.2,0.1,1742.5800000000002,299.84
541,2023-04-09,3853,Central,Grocery,Food,2,3774.85,0.2,6039.76,835.68
542,2024-07-01,1069,West,Furniture,Chair,1,2422.66,0.2,1938.128,232.4
543,2023-04-06,2971,Central,Electronics,Mobile,2,3763.16,0.2,6021.0560000000005,391.89
544,2024-10-25,1690,South,Electronics,Mobile,8,2086.44,0.05,15856.944,818.29
545,2024-10-24,4475,South,Clothing,Men,4,4394.39,0.05,16698.682,1329.62
546,2023-07-09,4160,West,Furniture,Chair,1,624.94,0.1,562.446,91.77
547,2023-02-06,4642,West,Furniture,Table,2,4386.2,0.2,7017.92,996.15
548,2024-01-04,4691,South,Clothing,Kids,6,4609.57,0.1,24891.678,2699.76
549,2024-11-25,3820,West,Grocery,Beverages,1,1631.45,0.1,1468.305,213.65
550,2024-06-08,1181,Central,Electronics,Mobile,3,3594.62,0.05,10244.667,872.61
551,2023-10-06,4537,West,Clothing,Men,9,1106.7,0.0,9960.300000000001,2452.08
552,2023-08-05,4653,Central,Grocery,Household,5,1271.71,0.2,5086.84,761.66
553,2023-09-30,4058,North,Grocery,Beverages,3,3258.84,0.2,7821.216,1187.09
554,2023-03-03,3228,Central,Furniture,Chair,5,102.25,0.1,460.125,62.24
555,2024-08-18,3679,West,Grocery,Beverages,9,4849.25,0.15,37096.7625,3023.04
556,2024-12-29,3451,West,Clothing,Men,7,4476.96,0.0,31338.72,7537.56
557,2023-12-08,4480,South,Furniture,Sofa,1,3965.79,0.1,3569.2110000000002,794.45
558,2024-02-01,3221,Central,Furniture,Chair,7,2697.39,0.2,15105.384,2718.73
559,2024-11-29,3121,West,Electronics,Accessories,5,2737.77,0.1,12319.965,2492.94
560,2023-01-19,3566,Central,Furniture,Sofa,9,216.77,0.2,1560.7440000000001,364.75
561,2023-06-26,2089,Central,Grocery,Food,3,4187.03,0.2,10048.872000000001,1831.14
562,2024-09-03,4097,South,Grocery,Beverages,6,656.11,0.1,3542.994,707.28
563,2024-01-31,1500,East,Grocery,Food,9,3606.45,0.1,29212.245,4830.81
564,2024-03-20,1202,Central,Electronics,Accessories,5,875.07,0.0,4375.35,583.36
565,2023-08-21,1433,Central,Clothing,Kids,8,1216.87,0.05,9248.212,1743.95
566,2023-03-17,3350,East,Electronics,Mobile,2,70.15,0.1,126.27000000000001,10.92
567,2023-09-22,4306,North,Clothing,Men,4,380.28,0.1,1369.008,259.17
568,2024-03-30,3908,East,Grocery,Household,8,4011.01,0.1,28879.272,1507.22
569,2024-12-18,1486,East,Clothing,Kids,3,2477.57,0.0,7432.710000000001,915.94
570,2024-01-19,1726,West,Grocery,Household,2,4731.92,0.2,7571.072,403.85
571,2024-07-17,3308,West,Grocery,Beverages,4,447.85,0.2,1433.1200000000001,354.19
572,2024-05-20,2155,North,Grocery,Household,1,3757.2,0.1,3381.48,731.55
573,2024-01-02,1887,West,Clothing,Women,4,2442.51,0.15,8304.534,956.56
574,2023-05-24,4170,Central,Furniture,Table,6,796.56,0.0,4779.36,499.82
575,2023-03-10,1881,East,Electronics,Mobile,9,4354.58,0.15,33312.537,6768.55
576,2023-04-09,3045,West,Grocery,Household,1,2053.94,0.0,2053.94,187.91
577,2024-01-31,2437,East,Clothing,Women,3,2877.74,0.05,8201.559,1783.06
578,2023-01-25,1609,West,Clothing,Women,4,3709.85,0.2,11871.52,981.81
579,2024-04-13,1341,South,Electronics,Accessories,6,617.94,0.1,3336.876,468.77
580,2024-04-28,3001,East,Clothing,Women,6,1460.54,0.05,8325.078,1806.95
581,2024-07-18,1302,North,Furniture,Table,7,4345.76,0.2,24336.256,2403.59
582,2023-05-31,1382,North,Electronics,Accessories,7,792.91,0.1,4995.333,621.22
583,2023-05-24,3369,South,Clothing,Men,1,4034.09,0.2,3227.2720000000004,587.28
584,2024-07-22,4166,Central,Electronics,Mobile,6,546.8,0.1,2952.72,196.42
585,2023-02-08,3127,Central,Furniture,Sofa,5,967.0,0.15,4109.75,764.65
586,2023-04-19,3206,West,Furniture,Table,3,2740.52,0.05,7810.481999999999,1185.01
587,2024-11-23,3538,South,Clothing,Kids,8,2847.33,0.05,21639.708,1465.9
588,2023-02-11,4891,South,Electronics,Laptop,9,3129.96,0.0,28169.64,5560.27
589,2023-07-05,3118,East,Furniture,Sofa,4,847.68,0.15,2882.1119999999996,675.08
590,2024-02-02,3244,East,Grocery,Food,6,4201.86,0.15,21429.485999999997,2741.76
